customerid,creditscore,balance,numofproducts,hascrcard,isactivemember
15803947,757,161378.02,1,0,0
15720706,529,82766.43,1,1,1
15759290,620,0.0,2,1,0
15651664,615,104267.7,1,1,0
15795132,735,91718.8,1,0,0
15811565,705,63488.7,1,0,1
15713774,644,12459.19,1,0,0
15691840,505,159863.9,2,0,1
15682021,471,104592.55,2,1,0
15612931,722,132088.59,1,1,1
15676707,577,0.0,2,1,0
15601383,744,120654.68,1,1,0
15662662,573,0.0,2,1,0
15752694,653,83772.95,1,0,1
15590683,660,172325.67,1,0,1
15773591,787,117685.31,2,1,1
15723620,617,0.0,2,0,1
15671779,567,0.0,2,0,0
15672966,682,0.0,2,1,1
15624667,684,135871.5,1,1,1
15812888,447,0.0,4,1,1
15724154,625,128504.76,1,1,0
15749540,585,0.0,2,1,0
15621063,516,56228.25,1,1,0
15661626,732,98792.4,1,1,0
15698703,628,181768.32,2,1,1
15801431,682,101198.01,1,1,1
15649451,746,0.0,2,0,1
15626156,655,0.0,2,1,1
15606158,644,0.0,1,1,0
15589496,778,139064.06,2,0,0
15730345,617,104508.1,1,1,1
15572038,660,113948.58,1,1,0
15643439,537,0.0,2,0,1
15604158,554,0.0,2,1,1
15657396,806,0.0,2,0,1
15709478,611,117524.72,2,0,1
15628824,665,160389.82,1,0,1
15814519,648,0.0,2,1,0
15636520,692,125547.53,1,0,0
15794414,507,92783.68,1,1,1
15643671,696,97036.22,2,1,0
15700650,681,0.0,2,0,0
15680224,687,0.0,2,1,1
15784286,641,102145.13,1,1,1
15693996,507,113452.66,1,0,0
15764343,688,155681.72,1,1,0
15704168,535,127475.24,1,0,0
15680197,701,0.0,2,1,1
15633729,488,112751.13,1,1,1
15577683,539,0.0,2,1,1
15800746,674,144889.18,1,1,1
15788686,538,0.0,2,1,1
15742798,829,150126.44,1,1,0
15596647,768,69712.74,1,1,1
15756070,585,0.0,2,0,1
15775116,581,0.0,2,0,0
15575428,682,117438.92,2,1,1
15654074,653,119315.75,1,1,0
15695872,712,89571.59,1,1,1
15568885,620,102251.57,1,1,0
15725036,709,118546.71,1,0,1
15632665,832,0.0,1,0,1
15571476,635,103257.14,1,0,0
15776850,749,124209.02,1,1,1
15623649,629,0.0,2,1,1
15751131,836,150302.84,1,1,1
15688128,542,108653.93,1,0,1
15678412,645,85325.93,1,0,0
15770291,844,0.0,2,0,0
15583392,747,135776.36,3,1,0
15690731,645,131411.24,1,1,1
15697948,752,0.0,2,1,1
15608328,760,0.0,2,0,0
15766378,714,106431.97,2,1,1
15600813,717,90305.76,1,1,1
15706217,645,117466.03,2,1,1
15601417,681,148884.47,2,1,1
15610972,681,91115.76,2,0,0
15674620,679,77373.87,2,0,1
15785350,528,104744.89,1,1,0
15749119,710,0.0,2,1,1
15756535,733,91538.51,1,1,1
15700965,724,0.0,2,1,1
15791851,726,185734.75,1,1,1
15717156,520,143396.54,2,1,1
15740846,556,125909.85,1,1,1
15573284,579,0.0,2,0,0
15729083,674,154525.7,1,0,1
15611612,570,0.0,1,1,0
15694381,631,100654.8,1,1,0
15651737,623,83325.77,1,0,1
15663168,665,110934.54,1,1,0
15643426,523,113680.54,1,0,0
15618245,706,117020.08,2,1,0
15717527,619,145359.99,1,1,0
15793478,593,151391.68,1,1,0
15642248,608,123935.35,1,1,1
15640377,526,0.0,2,1,0
15723950,684,70291.02,1,1,1
15590327,604,166031.45,1,1,0
15706199,636,96643.32,1,0,0
15671514,669,0.0,2,0,1
15727041,624,0.0,2,1,1
15738063,631,0.0,2,1,1
15711733,753,0.0,2,0,1
15652320,588,0.0,2,0,0
15634180,729,97268.1,2,1,0
15694566,602,0.0,2,0,0
15726103,689,76296.81,1,1,0
15646351,486,0.0,2,1,0
15730044,809,64497.94,3,0,1
15795186,562,0.0,1,1,0
15784890,763,0.0,2,1,0
15694125,669,0.0,2,1,1
15565891,709,0.0,2,1,0
15674254,554,0.0,2,1,1
15775206,699,0.0,2,0,0
15797627,732,134249.7,1,0,1
15649853,625,0.0,1,1,1
15610379,599,105443.68,1,1,1
15659800,584,0.0,1,0,1
15716236,499,0.0,2,1,0
15672053,526,0.0,2,0,0
15663933,625,86147.46,2,1,0
15814236,537,96939.06,1,1,1
15583597,696,106758.6,1,1,1
15607395,679,112528.65,2,1,0
15694556,684,116563.58,1,1,0
15744109,850,0.0,1,1,1
15800688,495,0.0,2,0,0
15810878,537,141786.78,1,0,1
15587835,850,136416.82,1,0,1
15763515,513,0.0,2,1,0
15725882,618,133245.52,2,1,1
15788022,802,90757.64,2,0,1
15663917,547,92350.36,1,0,1
15656865,613,78778.49,1,0,1
15667971,592,102143.93,2,1,1
15800366,546,0.0,1,1,1
15717231,721,98459.6,1,0,0
15643188,671,114603.76,2,1,0
15671351,624,0.0,2,1,0
15573628,751,148074.79,1,1,0
15698953,636,0.0,3,1,1
15753888,607,108004.64,1,1,1
15737961,509,107712.57,2,1,1
15801701,653,0.0,2,1,1
15684419,709,0.0,3,1,0
15794266,559,145303.52,1,1,0
15810711,684,138476.41,2,1,1
15771270,635,127471.56,1,1,1
15607786,709,156551.63,1,0,1
15624519,656,97092.87,1,1,0
15799910,793,0.0,2,1,0
15602479,609,129312.79,1,1,1
15617419,618,100315.1,2,1,1
15657603,850,81684.97,1,1,0
15570379,669,88827.53,1,0,0
15772996,594,152092.44,2,1,1
15729574,616,0.0,2,1,1
15737267,676,0.0,1,1,0
15799128,608,102406.76,1,0,1
15813327,710,109130.96,2,1,1
15711921,695,0.0,2,1,1
15654300,530,75242.28,1,0,1
15569945,509,0.0,2,1,0
15569666,517,0.0,1,0,0
15681887,758,129142.54,2,1,1
15608873,665,0.0,1,0,0
15762091,631,139129.92,1,1,1
15722053,576,0.0,2,0,1
15782100,544,66483.32,1,0,1
15765300,596,62389.03,3,1,0
15743570,481,0.0,2,1,1
15608541,498,91857.66,1,1,0
15750671,512,0.0,2,1,0
15813659,594,0.0,1,1,0
15757867,570,176173.52,1,1,0
15652914,721,0.0,1,0,1
15723818,453,131834.76,2,1,0
15713819,562,92347.96,1,1,1
15656484,682,0.0,2,1,1
15778515,748,95297.11,1,0,0
15803840,729,0.0,2,0,0
15735339,663,0.0,1,1,0
15600392,735,123845.36,2,0,1
15625740,627,143426.34,2,1,1
15663817,713,0.0,1,1,1
15734461,562,112708.2,1,0,1
15780142,632,100013.51,1,1,0
15709920,479,208165.53,1,0,0
15684248,658,0.0,2,0,1
15643158,598,0.0,1,1,0
15693902,597,0.0,2,1,1
15578307,512,121685.31,2,1,1
15585379,704,111525.02,1,1,0
15758510,474,0.0,2,0,0
15692918,604,113546.3,1,1,1
15705301,683,95696.52,2,1,1
15718231,537,88963.31,2,1,1
15567991,794,144880.34,2,0,1
15772650,732,136576.02,1,0,1
15574795,495,63093.01,1,1,1
15706036,552,132271.12,2,1,1
15723856,602,88814.4,2,1,1
15812920,607,90594.55,1,0,1
15691287,675,141816.25,1,1,0
15804797,443,138547.97,1,1,1
15708650,727,52192.08,2,0,1
15712777,482,124976.19,1,1,0
15786469,686,0.0,2,1,0
15669219,588,104356.38,1,1,0
15641004,605,150315.92,1,0,1
15648067,583,129299.28,2,1,0
15704014,738,140950.92,2,1,0
15645136,744,128065.12,1,1,0
15709604,781,107433.48,1,1,0
15713637,699,117468.67,1,1,0
15793901,639,0.0,2,0,0
15569759,583,0.0,3,1,0
15712930,587,0.0,1,0,0
15586504,694,0.0,2,1,0
15677317,570,153040.03,1,1,1
15664270,692,142084.04,4,1,0
15731519,511,0.0,2,1,0
15745623,788,112079.58,1,0,0
15813862,526,132044.6,2,1,1
15641934,749,66582.81,1,1,0
15713043,691,0.0,2,1,1
15700749,481,0.0,1,1,1
15697567,752,0.0,2,1,1
15715414,658,102895.1,1,0,0
15639530,679,0.0,1,1,1
15726058,754,117578.35,2,0,1
15725665,679,198546.1,2,1,0
15698872,633,0.0,2,0,0
15812184,674,0.0,1,1,0
15742609,600,116623.31,1,0,1
15815043,645,0.0,2,1,0
15640648,698,0.0,2,0,1
15627203,508,0.0,1,1,1
15786196,555,105770.7,3,1,0
15612095,751,0.0,1,1,0
15674368,738,94435.45,2,0,1
15783477,706,112889.91,1,0,1
15757559,595,0.0,2,1,0
15591036,577,127940.47,1,0,0
15761241,578,129745.1,1,1,1
15695078,699,0.0,2,1,1
15645744,826,0.0,2,0,1
15566988,656,141535.52,1,1,0
15749300,556,139914.27,1,1,1
15594340,569,120243.49,1,1,0
15607065,765,91835.16,1,0,0
15778089,544,0.0,2,0,0
15773723,588,67178.19,1,1,1
15697035,740,0.0,2,0,0
15679668,850,115378.94,1,0,1
15709861,766,127786.28,2,1,1
15791958,849,0.0,2,1,1
15791030,612,64900.32,2,1,0
15695339,517,109172.88,1,1,0
15658813,645,0.0,2,1,1
15715709,696,114091.38,1,0,1
15722533,716,0.0,2,0,1
15683118,590,0.0,2,1,0
15672798,656,145933.27,1,1,1
15680112,473,131504.73,1,1,0
15714575,742,107926.02,1,0,1
15806808,834,112281.6,3,1,0
15590637,721,0.0,2,0,1
15657535,590,0.0,1,1,1
15696141,516,0.0,1,1,0
15811947,850,124781.67,1,0,1
15649024,748,132865.56,1,1,1
15594928,798,129055.13,1,1,0
15765532,612,96166.88,1,1,1
15741719,540,165298.12,1,0,1
15665629,719,0.0,2,1,0
15728917,598,120682.53,1,1,0
15762993,796,102773.15,2,0,1
15571193,579,144386.32,1,1,1
15653521,850,104449.8,1,1,1
15802220,599,137102.65,1,0,0
15644132,724,142475.87,1,1,1
15600832,508,0.0,1,1,0
15797919,773,103195.2,2,1,0
15603743,526,112070.44,1,0,1
15579714,542,0.0,2,0,1
15634295,470,96473.59,1,0,0
15786680,805,0.0,2,1,0
15623499,548,108437.89,1,0,0
15691823,672,153195.59,1,1,1
15809279,773,96877.21,1,1,1
15758039,614,0.0,2,0,1
15807163,537,0.0,1,0,0
15631639,704,95452.89,1,0,1
15713770,586,63873.56,1,1,0
15698167,677,148298.59,2,0,0
15781710,558,0.0,2,1,0
15801296,634,143258.85,2,1,0
15704378,655,121342.24,1,1,1
15767891,619,99152.73,2,1,0
15640667,662,0.0,2,1,0
15702145,705,68423.89,1,1,1
15679738,527,0.0,1,1,0
15636634,630,79656.81,1,1,0
15809227,850,0.0,2,1,1
15601811,668,110240.04,1,0,0
15625494,573,125321.84,2,1,1
15723737,680,0.0,1,1,0
15682955,758,84378.9,1,1,1
15758856,597,0.0,2,0,0
15746065,580,136281.41,2,1,1
15783865,622,119380.37,1,1,1
15745455,638,108716.59,2,1,1
15583033,640,0.0,2,0,1
15644212,644,0.0,2,1,0
15735688,753,106596.29,1,0,0
15658577,629,99546.25,3,0,1
15606887,775,0.0,1,1,0
15783026,701,0.0,1,1,0
15579892,708,112615.86,1,1,1
15802088,521,0.0,1,1,1
15589323,636,0.0,2,0,1
15636395,529,0.0,2,1,0
15712772,757,75381.15,1,1,1
15700937,767,0.0,2,1,1
15766659,525,0.0,2,1,0
15814033,759,0.0,2,1,0
15783007,520,123086.39,1,1,1
15654183,738,0.0,2,1,0
15609899,548,0.0,1,1,0
15747323,535,109472.47,1,1,0
15582591,615,155766.05,1,1,1
15738835,850,101985.81,2,0,0
15782404,487,96019.5,1,0,0
15697480,731,0.0,2,0,1
15697045,726,0.0,2,0,1
15781234,609,147900.43,1,1,0
15579891,714,100755.66,1,1,1
15805690,694,0.0,1,1,0
15612139,786,83036.05,1,0,1
15568834,698,125427.37,2,0,0
15709917,601,98202.76,1,0,0
15718843,769,72509.91,1,1,0
15799494,850,140393.65,2,0,1
15673439,646,142644.64,2,1,1
15669011,659,23503.31,1,0,1
15581388,487,145729.71,1,1,0
15743153,740,122295.17,2,1,1
15579787,686,0.0,2,1,0
15759966,612,119799.27,2,1,0
15601045,655,163708.58,2,0,0
15764021,617,61687.33,2,1,0
15687218,674,79144.34,1,0,1
15626452,711,0.0,2,1,1
15700964,624,104848.68,1,1,1
15768887,597,0.0,2,0,1
15735358,682,0.0,1,1,1
15749472,775,0.0,1,1,0
15685872,727,146652.01,1,1,1
15760851,629,0.0,2,1,0
15734588,684,0.0,2,1,1
15784594,549,130622.34,2,1,1
15606435,593,187013.13,2,0,1
15790247,536,0.0,2,1,1
15676433,707,0.0,1,0,0
15625905,592,0.0,2,1,0
15626414,703,98862.54,1,1,0
15623220,723,0.0,2,1,0
15752857,452,98443.14,2,0,0
15677908,552,0.0,2,0,0
15773013,633,0.0,1,1,1
15623972,479,123575.51,1,0,1
15738627,768,0.0,2,1,1
15643392,742,105239.1,1,1,1
15684868,668,110993.79,1,1,0
15627854,707,0.0,2,1,1
15669253,754,157691.98,2,1,0
15758023,544,105245.21,1,0,0
15574558,718,0.0,2,1,1
15635256,762,117687.35,1,1,1
15680399,772,0.0,2,1,0
15674720,691,123067.63,1,1,1
15580249,502,0.0,1,0,0
15675431,563,0.0,2,0,0
15698285,676,101457.14,1,1,1
15810775,576,100549.43,2,1,1
15678173,629,174588.8,2,0,1
15665222,625,121161.57,1,1,0
15803908,628,0.0,2,1,1
15586039,471,90063.74,2,1,1
15802570,811,0.0,2,1,1
15781451,504,134936.97,2,0,0
15721019,687,110495.27,1,1,0
15738588,660,133200.09,1,0,0
15730657,548,82596.8,1,0,1
15739292,609,103837.75,1,1,1
15725945,659,0.0,1,0,0
15813159,526,93590.47,1,0,1
15636820,725,104149.66,1,1,0
15603880,519,114141.64,1,1,1
15619494,562,117153.0,1,1,1
15596992,482,156353.46,1,1,0
15735025,535,175534.78,2,1,1
15730759,561,135637.0,1,1,0
15752912,661,0.0,2,1,0
15711316,771,0.0,2,1,1
15738785,545,0.0,2,0,1
15777896,850,83415.04,1,0,1
15628963,601,141859.12,2,1,1
15742126,712,132767.66,2,1,1
15575623,589,110635.32,1,1,0
15741652,600,177657.35,1,1,1
15738884,642,157777.58,1,1,0
15615050,575,107915.94,2,1,1
15803005,570,86568.75,1,0,1
15743498,532,137755.76,1,1,0
15720463,796,137262.71,2,1,0
15588695,833,0.0,1,1,1
15665802,642,0.0,2,1,1
15571144,655,0.0,2,0,1
15750731,736,116309.01,1,1,0
15605134,617,131244.65,2,1,0
15626044,762,125155.83,2,1,1
15737910,703,140691.08,2,1,0
15761076,507,58820.32,2,1,1
15710105,581,105099.45,1,1,1
15577402,593,0.0,2,0,1
15803337,648,168372.52,1,1,0
15654372,462,94682.56,2,1,0
15585867,596,0.0,2,0,1
15662488,627,0.0,2,1,0
15604813,494,0.0,2,0,1
15611644,627,146329.73,1,0,1
15674928,850,0.0,2,1,0
15656100,632,167962.7,1,0,0
15764293,490,0.0,2,1,1
15636423,715,0.0,1,1,1
15607629,679,0.0,2,1,0
15577313,619,116967.68,1,1,0
15714493,465,0.0,2,1,1
15643359,736,0.0,1,0,1
15687913,501,93244.42,1,0,1
15790935,535,0.0,2,0,1
15708693,759,0.0,2,1,0
15672016,819,0.0,2,0,1
15727605,533,80442.06,2,0,1
15651144,632,150561.03,2,0,0
15749401,686,0.0,3,1,1
15691874,687,125474.44,1,1,0
15620735,667,127076.68,2,1,0
15769781,699,0.0,2,1,1
15624611,497,128650.11,2,1,1
15773071,780,145580.61,1,1,1
15720371,652,0.0,1,1,0
15717984,477,144900.58,1,1,0
15806407,652,0.0,2,1,0
15785042,488,97588.6,1,0,0
15809302,572,0.0,2,1,1
15677550,755,0.0,2,1,0
15654096,779,122200.31,2,1,0
15617320,693,151709.33,1,1,0
15653065,530,0.0,2,1,0
15649112,738,122134.4,2,0,1
15690526,690,137260.45,2,1,0
15806945,611,88594.14,1,1,0
15670066,643,0.0,2,1,1
15625761,632,127205.32,4,1,0
15761525,727,96997.09,2,0,0
15735080,508,0.0,1,1,1
15619537,550,142200.19,2,1,1
15598162,754,160761.41,1,1,1
15694300,759,0.0,2,1,0
15637235,794,0.0,2,0,0
15612444,549,0.0,2,1,0
15626457,671,116234.61,1,1,0
15627995,756,155143.52,1,0,1
15706128,632,0.0,2,1,0
15666430,579,0.0,2,0,0
15627385,748,84009.47,1,1,1
15581323,488,139246.22,2,1,0
15608109,710,170113.0,2,0,1
15801942,619,0.0,3,1,1
15567431,773,145578.28,1,0,1
15810167,657,126273.95,1,0,1
15644501,579,162482.76,1,1,1
15785290,542,0.0,1,1,0
15611157,709,87814.89,1,1,0
15673837,617,113858.95,1,1,1
15656822,568,87612.64,4,1,1
15580560,769,0.0,1,1,1
15760641,608,106648.98,1,0,1
15587584,503,0.0,2,1,1
15604146,608,103653.51,2,1,1
15813974,731,116880.53,1,0,0
15746986,850,97990.49,2,0,0
15759741,591,150635.3,1,1,1
15734892,579,0.0,2,1,1
15797194,570,129674.89,2,1,0
15723786,709,0.0,2,1,0
15642726,611,83568.26,1,0,0
15664339,775,178144.91,2,0,0
15754526,699,147137.74,1,1,1
15703037,618,0.0,1,0,1
15751412,704,114370.41,1,0,1
15609558,835,108289.28,2,1,1
15572408,714,149887.49,2,1,0
15613923,581,170172.9,1,0,1
15747000,592,0.0,2,1,1
15731781,551,0.0,2,1,0
15727198,689,64808.32,2,0,0
15794273,604,62732.65,1,0,1
15804950,514,0.0,2,1,1
15576304,698,95167.55,1,1,1
15645200,581,152508.99,1,1,0
15779627,573,134644.19,1,1,1
15750755,449,0.0,2,0,0
15569654,850,51293.47,1,0,0
15753079,612,0.0,3,0,0
15684995,690,116622.73,1,0,1
15790763,599,0.0,2,1,0
15766458,498,198113.86,1,1,0
15616221,497,85646.81,1,0,0
15776124,802,0.0,1,0,1
15665811,644,141234.98,1,1,0
15729804,714,0.0,2,1,1
15714062,690,77641.99,1,0,0
15592197,522,0.0,2,1,0
15793116,502,117304.29,1,0,0
15638231,730,0.0,2,1,1
15697678,590,92340.69,2,1,1
15800412,458,146780.52,2,1,1
15597610,553,144974.55,1,1,1
15726634,479,0.0,1,1,0
15670866,693,0.0,2,1,1
15667462,707,0.0,2,1,0
15662574,636,115137.26,1,1,0
15716926,807,101952.97,2,1,0
15603554,513,164649.52,3,1,0
15716800,582,0.0,2,1,1
15679429,694,91956.49,1,1,1
15616122,777,0.0,2,1,1
15742172,598,123938.6,2,1,0
15792305,762,123571.77,3,0,1
15636016,588,120777.88,1,1,1
15733138,663,90248.79,1,1,1
15669741,777,0.0,1,1,0
15616954,592,0.0,2,0,1
15729238,631,106396.48,1,1,1
15718242,725,104887.43,1,0,0
15682914,850,72079.71,1,1,1
15654274,540,0.0,2,1,0
15691457,674,0.0,2,1,1
15719649,553,99844.68,1,0,0
15778897,630,0.0,2,1,1
15589437,466,156815.71,1,1,1
15682369,613,146034.74,1,1,1
15626507,558,152283.39,1,1,0
15571995,775,118897.1,2,1,1
15673333,698,96781.39,1,1,1
15748752,608,102772.67,2,1,0
15725302,670,0.0,2,1,0
15722083,591,0.0,2,0,0
15771442,633,150578.0,1,0,1
15803633,678,0.0,2,0,0
15672185,590,0.0,2,1,0
15806486,705,0.0,2,0,0
15570895,608,163548.07,1,1,0
15614520,682,148580.12,1,1,0
15687492,596,96709.07,2,0,0
15675337,395,106011.59,1,1,1
15721047,578,135650.88,1,1,0
15589017,547,111362.76,3,1,0
15611186,609,39344.83,1,1,1
15617301,774,130809.77,1,1,0
15726046,712,133009.51,1,1,0
15585748,585,135337.49,2,1,1
15672826,666,112536.57,2,1,1
15595162,708,122570.69,1,0,0
15650026,513,63562.02,2,0,1
15745826,445,0.0,2,1,1
15708610,690,100368.63,2,0,0
15624471,850,0.0,2,1,0
15590097,537,136082.0,1,1,0
15689328,705,114169.16,1,0,0
15582154,670,47884.92,1,1,1
15734626,652,0.0,2,1,1
15702806,696,0.0,1,0,0
15620756,747,202904.64,1,1,1
15611331,511,0.0,1,1,1
15576935,743,161807.18,2,0,1
15661275,532,110791.97,1,1,0
15814940,642,0.0,2,1,1
15768471,554,108755.0,1,1,0
15697391,604,0.0,2,1,0
15793346,602,0.0,2,1,1
15608338,757,117294.12,4,1,0
15578546,491,102251.14,1,1,1
15656921,850,0.0,2,0,0
15761340,521,0.0,2,1,1
15591135,726,132057.92,2,1,0
15623219,596,0.0,1,1,0
15655229,850,114285.2,1,0,1
15805884,637,0.0,2,1,0
15668289,690,76087.98,1,0,1
15568562,689,160272.27,1,1,0
15773276,633,114552.6,1,1,0
15622801,555,102000.17,1,1,1
15779886,563,0.0,2,0,0
15713673,494,137853.0,1,0,1
15783083,534,0.0,2,1,0
15742824,696,162318.61,1,1,0
15621550,535,140292.58,3,0,0
15799480,600,0.0,2,0,1
15625247,807,0.0,1,0,0
15755241,714,0.0,1,0,1
15575679,590,126431.54,1,1,0
15668235,614,123475.04,1,1,1
15683183,766,97652.96,1,1,0
15684592,557,0.0,2,0,1
15591169,788,137455.99,1,1,0
15653455,648,0.0,2,0,1
15732563,726,99046.31,2,1,1
15656471,773,0.0,2,1,1
15598510,583,105907.42,2,1,1
15766427,565,97720.35,2,1,0
15785342,705,0.0,2,0,1
15641595,685,97392.18,2,1,0
15798429,741,0.0,2,1,1
15648136,658,152812.58,1,1,0
15812482,575,139301.68,1,1,0
15790810,844,76319.64,1,1,1
15687421,559,125919.35,1,1,0
15765643,725,124348.38,2,0,1
15654878,450,117199.8,1,1,1
15686835,738,148384.64,1,0,0
15768340,642,113905.48,1,1,1
15673599,618,133476.09,1,0,1
15689096,590,117879.32,1,1,1
15684294,735,0.0,2,0,1
15615828,550,122359.5,1,0,0
15746012,729,0.0,2,1,1
15615797,743,108585.35,1,1,1
15788494,555,145875.74,1,1,0
15793856,667,121542.57,2,1,1
15629545,790,109508.68,1,0,0
15661198,727,146407.11,1,1,1
15715117,744,0.0,1,0,0
15701074,629,112330.83,1,1,1
15793046,619,90413.12,1,1,1
15623744,634,105302.66,1,1,1
15611329,608,0.0,2,1,1
15740428,507,0.0,2,0,0
15781534,536,121520.36,1,0,0
15618243,730,103960.38,1,1,1
15784161,583,102945.01,1,0,0
15700325,644,92760.55,1,1,0
15659064,790,0.0,2,1,1
15658364,807,134590.21,1,1,1
15704340,581,104255.03,1,1,0
15793455,627,0.0,1,0,0
15579777,850,0.0,2,1,0
15632345,754,0.0,2,1,0
15814468,551,121399.98,1,0,1
15754820,637,147127.81,2,1,1
15707505,699,125927.51,2,1,0
15699507,542,0.0,2,0,1
15799600,640,111599.32,1,0,1
15794472,553,0.0,2,0,0
15646632,741,0.0,2,1,0
15676353,598,114212.6,1,1,1
15566312,660,0.0,3,1,1
15570414,618,115251.64,1,0,0
15776743,647,0.0,2,1,1
15674637,491,107571.61,1,0,1
15730418,652,0.0,2,1,0
15739972,650,152367.21,3,1,0
15661591,413,130969.77,2,1,1
15675585,416,97738.97,2,1,1
15814750,629,0.0,2,1,1
15593454,678,113794.22,1,1,0
15663421,527,128396.33,2,1,0
15576196,743,118207.69,2,0,0
15677324,683,124730.26,1,1,1
15568742,536,0.0,1,1,0
15693764,663,136298.65,1,1,0
15714260,646,0.0,2,0,0
15798200,707,0.0,3,1,1
15656627,602,0.0,2,1,1
15791111,635,125724.95,2,1,0
15638269,597,0.0,2,0,1
15807473,503,0.0,2,1,1
15708534,524,0.0,1,1,0
15640686,700,95872.86,1,1,0
15588904,692,0.0,1,1,0
15768763,562,0.0,1,0,1
15770543,679,74260.03,1,1,0
15642162,603,123407.69,1,1,0
15714046,720,123783.91,2,1,1
15575060,797,0.0,2,1,0
15812040,594,153880.15,1,0,0
15812073,529,0.0,2,1,1
15706810,606,106301.85,2,0,1
15584090,621,0.0,2,0,1
15810807,513,0.0,2,1,0
15582033,753,138076.47,1,1,0
15687607,605,135422.31,1,0,1
15588406,574,0.0,2,1,0
15784099,726,126875.62,1,1,0
15701352,611,96381.68,2,1,0
15789371,593,119703.1,2,1,1
15602845,466,152102.18,2,1,0
15707918,741,127675.39,2,1,0
15602812,684,133776.86,2,0,1
15675888,550,72788.03,1,1,1
15591822,593,76226.9,1,1,0
15738501,601,163630.76,1,0,1
15585907,676,0.0,2,0,0
15579040,556,0.0,2,0,0
15804211,719,155423.17,1,1,1
15736126,850,98710.89,1,1,1
15745399,649,0.0,1,1,0
15760749,509,126683.8,1,0,1
15637118,684,140700.61,1,1,0
15657829,806,168078.83,1,1,0
15738497,729,107726.93,2,1,0
15690695,683,0.0,2,1,1
15762351,689,0.0,2,1,1
15791172,672,35741.69,1,1,0
15598982,602,98268.84,1,0,1
15734765,739,133800.98,1,0,1
15642912,618,125682.79,1,0,0
15769516,674,0.0,2,1,0
15789379,762,130428.78,1,1,0
15695103,790,0.0,2,1,1
15801924,754,0.0,2,0,0
15767804,729,0.0,2,1,0
15718039,606,137138.2,2,0,1
15579994,616,73112.95,1,1,1
15595037,772,152347.01,1,0,1
15600720,652,115144.68,1,1,0
15782608,743,0.0,2,0,0
15566894,793,137817.52,1,0,0
15749123,743,157332.26,1,1,0
15668943,746,0.0,2,1,0
15577423,627,124586.93,1,1,0
15623102,713,116980.78,2,0,1
15728012,678,128398.38,1,1,0
15683363,540,0.0,1,0,1
15699335,615,137657.25,2,1,1
15574369,415,167259.44,1,1,1
15703167,628,0.0,2,1,0
15754874,700,119009.57,1,1,0
15723216,623,80002.33,1,1,1
15725094,623,140211.88,1,1,1
15647974,679,118742.74,2,1,0
15583371,632,138207.08,1,1,0
15772559,790,148636.21,1,0,1
15711251,514,178827.79,1,1,0
15719212,491,83134.3,1,1,0
15764927,753,121513.31,1,0,1
15731412,693,95900.04,1,1,1
15719170,679,112543.42,1,1,1
15596011,529,0.0,1,1,1
15614834,619,141751.82,1,0,1
15600510,680,124140.57,2,1,0
15625706,693,116546.59,2,0,0
15781409,834,0.0,1,1,0
15722583,636,157576.47,2,1,1
15677243,538,0.0,2,1,0
15815070,566,141428.99,2,0,0
15705899,597,127510.99,1,1,1
15701522,711,0.0,2,0,1
15755978,606,0.0,2,1,0
15722090,615,81818.49,1,1,1
15783526,589,100895.54,1,1,1
15632125,606,63832.43,1,1,1
15688395,582,0.0,2,0,0
15666975,710,116085.06,1,1,0
15682211,467,0.0,2,1,1
15637411,749,0.0,2,0,1
15591512,564,115761.51,1,0,1
15606855,730,0.0,2,1,1
15763683,678,139626.01,1,1,1
15641782,540,0.0,1,0,1
15677184,767,115576.44,1,0,1
15775042,615,0.0,2,1,0
15616630,583,77647.6,1,1,0
15800233,850,0.0,2,1,0
15588419,651,148962.46,1,1,0
15595557,798,0.0,2,1,0
15626143,695,0.0,2,1,1
15566030,497,80542.81,1,0,0
15701412,739,0.0,2,0,0
15702464,549,0.0,2,0,0
15573348,850,102050.47,1,1,1
15704160,648,0.0,1,1,0
15693704,679,114948.76,2,0,1
15664752,606,136000.45,2,1,0
15628292,850,156001.68,2,1,1
15621195,619,147974.16,2,1,0
15668629,719,0.0,2,1,0
15635197,640,90402.77,1,1,1
15592761,710,0.0,2,0,0
15574283,580,0.0,2,0,1
15598097,550,0.0,2,1,0
15711352,841,162701.65,2,1,1
15620751,760,0.0,2,1,0
15656717,687,0.0,2,0,0
15643121,753,82453.96,2,0,0
15723671,661,100107.99,1,1,0
15752846,699,0.0,2,1,1
15640852,617,83348.89,3,1,0
15789313,595,96553.52,2,1,0
15793688,669,201009.64,1,1,0
15770405,613,125167.74,1,1,0
15702561,782,0.0,1,1,1
15625964,582,153313.67,1,0,0
15761364,679,0.0,2,1,0
15590286,611,125879.29,1,1,0
15587978,455,170057.62,1,0,1
15773242,621,0.0,2,1,1
15761053,596,131326.47,1,0,0
15702095,585,128472.8,1,1,0
15764253,742,160485.16,1,1,0
15700801,850,84445.68,3,0,1
15730590,738,115409.18,2,0,0
15643916,619,62400.48,1,1,1
15720636,628,143054.56,1,0,1
15795429,487,133628.09,2,1,1
15609254,513,107135.04,2,1,1
15625141,563,0.0,2,0,0
15810898,803,151659.52,2,0,1
15775797,607,0.0,3,0,1
15795246,628,155903.82,2,1,1
15795275,521,82940.25,2,0,0
15571869,669,112650.89,1,0,0
